District,N,Rooms,Price,Totsp,Livesp,Kitsp,Dist,Metrdist,Walk,Brick,Tel,Bal,Floor,Nfloors,New
2.0,1760,1,5678200.0,36.1,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,19,20,1.0
2.0,1761,1,5678200.0,36.1,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,17,20,1.0
2.0,1762,1,5678200.0,36.1,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,14,20,1.0
2.0,1763,1,5700000.0,36.0,21,6.7,12.6689104388,5,0.0,0.0,1.0,1.0,4,9,0.0
2.0,1764,2,10100000.0,44.3,28,5.5,5.94107130409,3,1.0,0.0,1.0,1.0,7,12,0.0
2.0,1765,2,9275886.0,47.2,nan,nan,13.6219875536,15,1.0,1.0,0.0,0.0,11,23,1.0
2.0,1766,2,7704730.0,49.0,20.3,18.1,10.4866944193,10,1.0,1.0,0.0,0.0,3,18,1.0
2.0,1767,1,5700000.0,32.6,18.6,6.6,16.2596348765,8,0.0,0.0,1.0,0.0,9,9,0.0
2.0,1768,1,5700000.0,40.0,20,9,14.8173136653,10,1.0,0.0,1.0,1.0,4,17,0.0
2.0,1769,1,5700000.0,32.0,20,7,10.7945611077,15,1.0,0.0,1.0,0.0,2,9,0.0
2.0,1770,1,5700000.0,33.5,19,6.5,11.5175600885,10,1.0,0.0,1.0,1.0,7,9,0.0
2.0,1771,1,5737590.0,33.3,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,7,18,1.0
2.0,1772,1,5738809.0,37.9,12.9,12.1,10.4866944193,10,1.0,1.0,0.0,0.0,2,18,1.0
2.0,1773,1,5741900.0,33.5,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,5,18,1.0
2.0,1774,1,5741900.0,33.5,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,3,18,1.0
2.0,1775,2,5750000.0,39.0,24,7,16.0329722578,15,0.0,0.0,0.0,1.0,13,14,0.0
2.0,1776,1,5750000.0,33.0,19,6.5,12.5770210547,7,1.0,0.0,1.0,0.0,4,9,0.0
2.0,1777,1,5767560.0,33.4,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,12,18,1.0
2.0,1778,1,5785000.0,35.9,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,6,20,1.0
2.0,1779,1,5785000.0,36.0,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,7,20,1.0
2.0,1780,2,5790000.0,37.0,22,7.5,8.68717812136,10,0.0,0.0,1.0,1.0,7,9,0.0
2.0,1781,1,5790720.0,34.8,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,3,18,1.0
2.0,1782,1,5800000.0,39.0,19,9,14.7620390172,15,0.0,0.0,1.0,1.0,13,17,0.0
2.0,1783,1,5800000.0,32.7,18.9,6.1,12.6692084703,9,1.0,0.0,1.0,0.0,4,9,0.0
2.0,1784,1,5800000.0,37.3,19,10,12.2480479319,1,1.0,0.0,0.0,1.0,11,16,0.0
2.0,1785,2,5800000.0,42.0,28,6,14.324711926,25,1.0,1.0,1.0,1.0,4,5,0.0
2.0,1786,1,5800000.0,30.0,17,6,7.1676239827,15,1.0,0.0,1.0,1.0,5,5,0.0
2.0,1787,1,5800000.0,33.0,19,7,12.0076010835,7,1.0,0.0,1.0,0.0,2,9,0.0
2.0,1788,1,5800000.0,35.7,17,8.5,14.0895315661,10,0.0,1.0,1.0,1.0,10,15,0.0
2.0,1789,1,5800000.0,35.0,19.3,9.9,13.5382624248,3,1.0,0.0,1.0,1.0,16,16,0.0
2.0,1790,1,5800000.0,38.0,23,10,7.73422460508,2,0.0,0.0,1.0,0.0,2,12,0.0
2.0,1791,2,5800000.0,43.3,27,6,13.6406618732,9,0.0,1.0,1.0,1.0,5,5,0.0
2.0,1792,3,9770000.0,56.4,43,11,4.81023092945,10,1.0,1.0,0.0,1.0,3,7,1.0
2.0,1793,1,6990000.0,38.0,19,7,13.6230102614,7,1.0,0.0,0.0,1.0,9,17,0.0
2.0,1794,3,14800000.0,92.0,47,12,11.3701026863,11,1.0,0.0,1.0,1.0,4,17,0.0
2.0,1795,1,5802800.0,36.0,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,12,20,1.0
2.0,1796,1,5802800.0,36.0,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,11,20,1.0
2.0,1797,1,5827720.0,36.1,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,16,20,1.0
2.0,1798,1,5836320.0,37.8,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,3,16,1.0
2.0,1799,1,5836320.0,37.8,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,3,16,1.0
2.0,1800,1,5836320.0,37.8,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,5,16,1.0
2.0,1801,1,5836320.0,37.8,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,4,16,1.0
2.0,1802,2,5850000.0,38.0,28,7.5,12.8539039942,10,0.0,0.0,1.0,0.0,1,9,0.0
2.0,1803,1,5850000.0,35.9,20,10,5.76454890527,13,1.0,1.0,0.0,1.0,7,47,1.0
2.0,1804,2,5890000.0,44.0,31,6,20.6880515923,nan,nan,0.0,0.0,1.0,9,9,0.0
2.0,1805,1,5900000.0,35.8,21,7,14.9866746686,1,1.0,1.0,0.0,0.0,5,9,0.0
2.0,1806,1,5900000.0,31.5,19,6,9.93815159995,15,1.0,1.0,0.0,1.0,4,5,0.0
2.0,1807,1,5900000.0,34.5,19,10,9.01004266779,10,0.0,0.0,1.0,1.0,13,14,0.0
2.0,1808,1,5900000.0,39.0,19,9,19.9023167074,nan,nan,1.0,1.0,1.0,12,22,0.0
2.0,1809,1,5900000.0,38.6,20.8,8.6,15.3830544324,15,0.0,0.0,0.0,1.0,12,12,0.0
2.0,1810,1,5900000.0,35.8,17.5,10.6,5.61945504744,12,1.0,1.0,0.0,0.0,4,9,1.0
2.0,1811,1,5920000.0,32.9,16.8,8,11.8292685895,14,1.0,0.0,0.0,0.0,1,3,0.0
2.0,1812,1,5920000.0,32.9,16.8,8,11.8292685895,10,1.0,0.0,0.0,0.0,1,3,0.0
2.0,1813,1,5950000.0,35.0,20,10,5.34806255834,12,0.0,0.0,1.0,0.0,2,12,0.0
2.0,1814,1,5963310.0,38.3,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,6,16,1.0
2.0,1815,1,5970120.0,36.2,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,6,18,1.0
2.0,1816,1,5970120.0,36.2,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,8,18,1.0
2.0,1817,1,5970120.0,36.2,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,6,18,1.0
2.0,1818,1,5978880.0,38.9,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,8,16,1.0
2.0,1819,1,5982460.0,38.4,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,12,16,1.0
2.0,1820,1,4547200.0,40.6,13.1,15.2,13.8428493303,8,1.0,1.0,0.0,0.0,2,20,1.0
2.0,1821,1,11350000.0,39.0,19,7.5,6.01153698921,5,0.0,0.0,0.0,1.0,12,17,0.0
2.0,1822,3,19435860.0,92.7,49,10,5.18301665284,10,1.0,1.0,1.0,1.0,4,6,0.0
2.0,1823,1,5987480.0,36.2,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,5,18,1.0
2.0,1824,1,5987480.0,36.2,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,4,18,1.0
2.0,1825,1,5987920.0,36.3,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,10,18,1.0
2.0,1826,2,5990000.0,36.7,22.1,7.4,10.535237598,11,1.0,0.0,0.0,0.0,2,9,0.0
2.0,1827,1,5998080.0,38.9,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,10,16,1.0
2.0,1828,1,5998080.0,38.9,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,9,16,1.0
2.0,1829,2,6000000.0,45.0,30,6,13.1940406377,28,1.0,1.0,0.0,1.0,5,5,0.0
2.0,1830,1,6000000.0,36.4,18.8,7.8,11.5486802143,10,1.0,0.0,1.0,1.0,11,17,0.0
2.0,1831,1,6000000.0,35.0,20,10,11.8129211233,16,1.0,0.0,0.0,1.0,6,12,0.0
2.0,1832,2,6000000.0,42.0,31,6,12.777263982,8,1.0,1.0,1.0,1.0,4,5,0.0
2.0,1833,1,6000000.0,41.0,19,10,12.8281864316,14,1.0,0.0,1.0,1.0,2,16,0.0
2.0,1834,1,6000000.0,43.0,21,9,14.1732380677,25,1.0,0.0,1.0,1.0,4,12,0.0
2.0,1835,2,6000000.0,40.0,26.2,5.5,10.9700437799,16,0.0,0.0,0.0,1.0,5,9,0.0
2.0,1836,2,6000000.0,46.0,31,6.5,14.1406405736,21,1.0,0.0,0.0,1.0,2,5,0.0
2.0,1837,1,6000000.0,31.0,18,6,13.5502846238,15,1.0,1.0,0.0,0.0,5,5,0.0
2.0,1838,2,6000000.0,42.0,33,5,14.6787194872,10,0.0,0.0,0.0,0.0,4,9,0.0
2.0,1839,1,6000000.0,34.0,19,10,10.6288893494,10,1.0,0.0,0.0,0.0,1,12,0.0
2.0,1840,2,6000000.0,42.7,28.9,6,13.5374329439,5,0.0,1.0,1.0,1.0,4,5,0.0
2.0,1841,3,6000000.0,56.0,37,8,13.2592555645,15,1.0,0.0,1.0,1.0,1,9,0.0
2.0,1842,2,6000000.0,34.0,23,5,14.7159962169,5,0.0,0.0,0.0,1.0,4,9,0.0
2.0,1843,1,6000000.0,37.0,19,7,15.8429562121,7,1.0,0.0,1.0,1.0,2,16,0.0
2.0,1844,1,6000000.0,36.0,20,11,9.08786571602,nan,nan,0.0,0.0,1.0,6,14,0.0
2.0,1845,1,6012840.0,36.4,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,16,18,1.0
2.0,1846,1,6012840.0,36.3,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,14,18,1.0
2.0,1847,1,6012840.0,36.4,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,17,18,1.0
2.0,1848,1,9500000.0,59.0,25,10,9.35242326106,3,1.0,1.0,0.0,1.0,20,38,1.0
2.0,1849,1,5990000.0,39.9,21,9,14.7108959113,15,1.0,0.0,1.0,1.0,9,12,0.0
2.0,1850,1,5899000.0,36.0,17.5,11.3,10.5277747257,15,1.0,1.0,0.0,0.0,3,11,1.0
2.0,1851,1,6012840.0,36.3,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,14,18,1.0
2.0,1852,1,6024960.0,39.0,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,14,16,1.0
2.0,1853,1,6024960.0,39.0,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,15,16,1.0
2.0,1854,1,6049805.0,35.7,11.3,17.3,10.4866944193,10,1.0,1.0,0.0,0.0,4,18,1.0
2.0,1855,1,6050000.0,36.7,20.4,10,8.33934326909,8,1.0,0.0,1.0,1.0,3,12,0.0
2.0,1856,1,6079023.0,36.3,nan,nan,5.61945504744,nan,nan,0.0,0.0,0.0,6,nan,1.0
2.0,1857,1,6082311.0,40.6,14.7,12,10.4866944193,10,1.0,1.0,0.0,0.0,3,18,1.0
2.0,1858,1,6084810.0,37.0,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,2,18,1.0
2.0,1859,1,6085050.0,36.2,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,5,18,1.0
2.0,1860,2,6099000.0,46.0,31.6,6.3,12.9055385998,13,1.0,0.0,1.0,0.0,1,9,0.0
2.0,1861,2,6099000.0,45.0,30,6.5,12.894339303,14,1.0,0.0,0.0,0.0,1,9,0.0
2.0,1862,1,6100000.0,44.0,20,10,11.7763082775,10,0.0,0.0,0.0,1.0,7,17,0.0
2.0,1863,1,6100000.0,39.0,21,8.5,12.178439276,12,1.0,0.0,1.0,1.0,12,12,0.0
2.0,1864,1,6100000.0,39.0,21,8.5,14.7108959113,10,1.0,0.0,0.0,1.0,9,12,0.0
2.0,1865,2,6100000.0,40.0,22.3,8,13.7012340409,15,1.0,0.0,1.0,1.0,5,9,0.0
2.0,1866,1,6114640.0,36.2,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,6,18,1.0
2.0,1867,1,6150000.0,35.2,20.1,9.6,15.2963751565,7,1.0,0.0,1.0,1.0,9,12,0.0
2.0,1868,1,6184570.0,37.2,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,8,18,1.0
2.0,1869,1,6184570.0,37.1,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,6,18,1.0
2.0,1870,1,6199000.0,39.0,nan,nan,11.3927749245,10,1.0,0.0,1.0,1.0,6,12,0.0
2.0,1871,3,6199000.0,51.0,37,6,15.1205970249,12,1.0,0.0,0.0,1.0,7,9,0.0
2.0,1872,1,6200000.0,40.8,19.3,9.4,16.1509994321,nan,nan,0.0,1.0,1.0,6,14,0.0
2.0,1873,1,6200000.0,37.5,20,8,9.21314187822,5,0.0,1.0,1.0,1.0,1,14,0.0
2.0,1874,2,6200000.0,45.0,30,6,8.96164313746,nan,nan,0.0,0.0,1.0,1,9,0.0
2.0,1875,1,6200000.0,32.0,21,6,10.5314572331,5,1.0,0.0,1.0,0.0,2,9,0.0
2.0,1876,2,11427500.0,65.3,33.9,16.3,6.69152873105,10,1.0,1.0,0.0,1.0,1,22,1.0
2.0,1877,1,5640000.0,35.8,16,8,5.76498169237,11,1.0,1.0,0.0,1.0,5,46,1.0
2.0,1878,1,5350000.0,33.0,19,7,14.5833206419,5,1.0,0.0,0.0,0.0,4,9,0.0
2.0,1879,2,6200000.0,37.7,22.8,6.4,14.9038399747,5,1.0,0.0,1.0,1.0,3,12,0.0
2.0,1880,2,6200000.0,45.0,32,6,13.876462829,24,0.0,0.0,1.0,1.0,5,9,0.0
2.0,1881,1,6229090.0,37.2,nan,nan,10.8293625893,nan,nan,0.0,0.0,0.0,16,18,1.0
2.0,1882,1,6250000.0,40.0,20,10,13.3809672841,5,0.0,0.0,0.0,1.0,10,24,0.0
2.0,1883,1,6250000.0,36.6,20,9,7.58058186522,2,1.0,0.0,0.0,0.0,4,5,0.0
2.0,1884,1,6280000.0,38.0,19,8,10.8864598746,12,1.0,1.0,0.0,0.0,1,17,0.0
2.0,1885,2,6300000.0,45.0,31,nan,15.2902537611,10,0.0,1.0,1.0,0.0,6,9,0.0
2.0,1886,1,6300000.0,39.0,20,8,5.32629898292,10,1.0,0.0,1.0,0.0,1,12,0.0
2.0,1887,2,6300000.0,46.0,30,7,13.0702833613,15,1.0,0.0,1.0,1.0,5,9,0.0
2.0,1888,2,6300000.0,42.0,31,6,13.8374581726,16,1.0,1.0,1.0,1.0,5,5,0.0
2.0,1889,2,6300000.0,56.0,35,9,20.1213392824,nan,nan,0.0,0.0,1.0,13,17,0.0
2.0,1890,2,6300000.0,40.1,26,5.6,7.00353289682,12,0.0,0.0,0.0,0.0,1,5,0.0
2.0,1891,1,6300000.0,38.0,19,8.5,13.9384299016,11,1.0,0.0,1.0,1.0,3,14,0.0
2.0,1892,1,6300000.0,33.7,18.7,8.2,14.1497317426,10,1.0,1.0,1.0,1.0,3,4,0.0
2.0,1893,2,6300000.0,44.6,28,6.1,16.2596348765,nan,nan,0.0,1.0,0.0,2,9,0.0
2.0,1894,2,6300000.0,42.0,31,6,13.8374581726,12,1.0,1.0,1.0,1.0,5,5,0.0
2.0,1895,1,6340000.0,38.4,18.9,7.4,14.3673652645,3,1.0,0.0,0.0,1.0,13,17,0.0
2.0,1896,1,6350000.0,35.1,19.5,10.2,14.1469808187,14,1.0,0.0,1.0,1.0,2,16,0.0
2.0,1897,1,6399000.0,40.0,22,10,16.1825771973,nan,nan,0.0,0.0,1.0,8,12,0.0
2.0,1898,1,6399000.0,40.0,22,10,16.1825771973,15,0.0,0.0,0.0,1.0,8,12,0.0
2.0,1899,1,6400000.0,34.0,18.5,6.5,8.00634337678,10,1.0,1.0,1.0,1.0,4,9,0.0
2.0,1900,1,6400000.0,37.6,20,10,15.8345541202,4,1.0,0.0,0.0,0.0,13,22,0.0
2.0,1901,2,6400000.0,44.0,31,6,9.86322815582,5,0.0,1.0,1.0,1.0,4,5,0.0
2.0,1902,2,6400000.0,47.0,30,7,13.0702833613,16,1.0,0.0,1.0,1.0,2,12,0.0
2.0,1903,1,6400000.0,36.0,19,8.2,14.809454785,14,1.0,0.0,0.0,1.0,16,16,0.0
2.0,1904,2,5232300.0,48.9,28.7,6.5,13.8428493303,8,1.0,1.0,0.0,1.0,4,20,1.0
2.0,1905,1,4547200.0,40.6,17.3,13.6,13.865542305,8,1.0,1.0,0.0,0.0,4,20,1.0
2.0,1906,2,16798750.0,75.5,73.1,14.3,4.26357751106,nan,nan,0.0,0.0,0.0,9,15,1.0
2.0,1907,1,6400000.0,34.5,15,12,17.5743734572,nan,nan,1.0,0.0,1.0,22,24,0.0
2.0,1908,2,6400000.0,51.0,31,8.4,15.4661406237,13,1.0,0.0,0.0,0.0,1,12,0.0
2.0,1909,3,6400000.0,51.0,35,6,15.7662599808,20,1.0,0.0,1.0,1.0,2,9,0.0
2.0,1910,2,6400000.0,40.1,25,6,15.8449257012,8,1.0,0.0,1.0,1.0,12,14,0.0
2.0,1911,3,6400000.0,51.0,33,6,15.1462072565,8,0.0,0.0,1.0,1.0,8,9,0.0
2.0,1912,1,6400000.0,37.0,18.8,10,8.28068186708,5,0.0,0.0,1.0,1.0,4,16,0.0
2.0,1913,1,6400000.0,33.0,18,6,8.00634337678,7,1.0,1.0,1.0,1.0,1,9,0.0
2.0,1914,1,6418500.0,42.8,11.5,20.7,10.4866944193,10,1.0,1.0,0.0,0.0,2,18,1.0
2.0,1915,1,6475000.0,42.0,20,10,17.704926899,nan,nan,1.0,0.0,1.0,2,16,0.0
2.0,1916,2,6490000.0,44.0,28,6,14.5935354367,nan,nan,0.0,1.0,0.0,3,9,0.0
2.0,1917,1,6500000.0,32.0,20,6,6.94685493926,10,1.0,0.0,1.0,1.0,7,9,0.0
2.0,1918,1,6500000.0,36.0,20,9,8.62253628156,16,1.0,1.0,0.0,1.0,4,5,0.0
2.0,1919,1,6500000.0,31.0,19.6,6,6.65292152176,13,1.0,0.0,1.0,1.0,3,8,0.0
2.0,1920,1,6500000.0,39.8,21.1,8.5,11.8867796433,15,1.0,0.0,0.0,1.0,12,12,0.0
2.0,1921,2,6500000.0,46.0,30,6,11.2897765023,4,0.0,1.0,0.0,1.0,5,5,0.0
2.0,1922,2,6500000.0,44.0,29,6,7.10317233846,8,1.0,0.0,0.0,1.0,4,5,0.0
2.0,1923,2,6500000.0,46.3,30,7,14.4869207859,5,1.0,0.0,0.0,1.0,1,12,0.0
2.0,1924,1,6500000.0,39.0,20,8,12.9279857068,8,1.0,0.0,0.0,1.0,16,17,0.0
2.0,1925,2,6500000.0,42.0,28,6.3,15.2096101321,3,1.0,0.0,1.0,0.0,1,9,0.0
2.0,1926,2,6500000.0,46.0,30,6,13.4212872605,11,1.0,0.0,1.0,1.0,4,5,0.0
2.0,1927,2,6500000.0,38.0,24,7,8.68717812136,13,1.0,0.0,1.0,0.0,2,9,0.0
2.0,1928,1,6500000.0,35.0,25,10,6.13688940252,nan,nan,0.0,1.0,1.0,11,12,0.0
2.0,1929,2,6500000.0,43.0,29,6,12.443861864,10,1.0,1.0,1.0,1.0,3,5,0.0
2.0,1930,2,6500000.0,38.0,23,6,14.6919819855,7,0.0,1.0,1.0,1.0,4,9,0.0
2.0,1931,1,6540000.0,39.0,18,11,13.3049039061,15,1.0,0.0,0.0,1.0,25,25,0.0
2.0,1932,1,4717500.0,42.5,16.9,10.5,13.8428493303,8,1.0,1.0,0.0,1.0,16,20,1.0
2.0,1933,1,7526400.0,47.0,23.5,13.4,12.8166713941,nan,nan,0.0,0.0,1.0,1,16,1.0
2.0,1934,2,11217600.0,65.6,nan,12.2,14.1524027643,15,1.0,1.0,0.0,1.0,2,12,1.0
2.0,1935,1,6573840.0,38.2,11.3,17.3,10.4866944193,10,1.0,1.0,0.0,0.0,4,18,1.0
2.0,1936,1,6590000.0,38.0,20,10,13.5679441933,10,0.0,0.0,0.0,1.0,13,22,0.0
2.0,1937,1,6600000.0,41.0,18,9,9.14917066071,10,1.0,0.0,1.0,1.0,9,17,0.0
2.0,1938,2,6600000.0,42.0,26,6,9.17395068053,20,1.0,1.0,1.0,1.0,2,5,0.0
2.0,1939,2,6600000.0,47.0,31,7,12.918942726,15,1.0,0.0,0.0,1.0,2,12,0.0
2.0,1940,2,6600000.0,47.0,32.3,8.7,14.6202043775,8,1.0,0.0,0.0,1.0,2,12,0.0
2.0,1941,1,6600000.0,38.0,20,9,12.8251748343,10,1.0,1.0,0.0,1.0,9,12,0.0
2.0,1942,1,6600000.0,38.0,19,8,14.7172480616,7,1.0,0.0,1.0,1.0,6,17,0.0
2.0,1943,2,6650000.0,37.0,23,7.7,11.3214508049,1,1.0,0.0,1.0,1.0,7,9,0.0
2.0,1944,1,6650000.0,38.0,19,7.5,15.5649419287,10,1.0,1.0,0.0,1.0,5,17,0.0
2.0,1945,1,6650000.0,40.0,20,10,12.9847126134,18,1.0,0.0,0.0,1.0,8,14,0.0
2.0,1946,1,6650000.0,38.5,20,10,11.450853495,14,1.0,0.0,1.0,1.0,17,22,0.0
2.0,1947,2,6690000.0,40.0,25,7,8.51468483727,14,1.0,0.0,0.0,1.0,4,12,0.0
2.0,1948,1,6690000.0,39.0,19,8,15.4312606217,7,1.0,0.0,1.0,1.0,8,17,0.0
2.0,1949,1,6690000.0,38.0,19.4,10,15.8345541202,1,1.0,0.0,1.0,0.0,12,22,0.0
2.0,1950,1,6700000.0,40.0,20,8.5,12.7384995079,7,1.0,0.0,0.0,1.0,2,17,0.0
2.0,1951,1,6700000.0,39.0,19,9,12.5203689511,12,1.0,0.0,1.0,1.0,6,16,0.0
2.0,1952,2,6700000.0,45.0,35,6,13.7448811251,nan,nan,0.0,1.0,0.0,9,9,0.0
2.0,1953,2,6700000.0,48.0,32,7,12.6088033735,10,1.0,0.0,0.0,0.0,2,9,0.0
2.0,1954,2,6700000.0,37.6,22.8,7.6,14.2659939549,10,0.0,0.0,1.0,1.0,8,9,0.0
2.0,1955,1,6700000.0,38.0,20,8,13.4795922952,28,1.0,0.0,1.0,1.0,12,16,0.0
2.0,1956,1,6700000.0,38.0,20,9,12.9668044583,10,1.0,1.0,0.0,1.0,12,16,0.0
2.0,1957,2,6700000.0,54.0,28.8,9,20.1213392824,10,0.0,0.0,0.0,1.0,2,17,0.0
2.0,1958,2,6700000.0,48.0,30,7,16.031816183,8,0.0,1.0,1.0,1.0,2,5,0.0
2.0,1959,1,6700000.0,37.9,19.1,7.4,14.1668728712,15,1.0,0.0,1.0,1.0,13,14,0.0
2.0,1960,1,8779974.0,44.6,nan,nan,13.6219875536,15,1.0,1.0,0.0,0.0,13,23,1.0
2.0,1961,1,11610100.0,46.8,9,23.1,5.18301665284,10,1.0,1.0,1.0,0.0,4,8,0.0
2.0,1962,2,6200000.0,45.5,27,6,12.1537973421,7,0.0,0.0,1.0,1.0,1,9,0.0
2.0,1963,3,6700000.0,50.0,35,7,12.0195296149,nan,nan,0.0,1.0,1.0,8,9,0.0
2.0,1964,2,6700000.0,34.0,22.3,5.6,10.7770358166,10,1.0,1.0,1.0,1.0,7,9,0.0
2.0,1965,2,6700000.0,46.0,28.5,6.2,14.9164416072,5,1.0,0.0,1.0,0.0,9,9,0.0
2.0,1966,2,6750000.0,47.4,30.3,6.7,12.0469372573,15,1.0,0.0,1.0,1.0,2,12,0.0
2.0,1967,1,6750000.0,38.0,19,10,12.7292862823,14,1.0,0.0,0.0,1.0,11,16,0.0
2.0,1968,1,6785884.0,38.4,11.3,17.3,10.4866944193,10,1.0,1.0,0.0,0.0,2,18,1.0
2.0,1969,2,6790000.0,51.7,30.4,8.5,15.8587059852,5,0.0,0.0,0.0,1.0,5,12,0.0
2.0,1970,1,6794000.0,38.6,20,6.7,14.924728432,7,1.0,1.0,0.0,1.0,11,15,1.0
2.0,1971,1,6799000.0,38.0,20,8.5,15.244718945,5,1.0,0.0,1.0,1.0,2,14,0.0
2.0,1972,1,6800000.0,38.0,20,12,13.4090541531,20,1.0,0.0,1.0,1.0,2,22,0.0
2.0,1973,2,6800000.0,39.5,26.4,5.6,12.4742032412,10,1.0,1.0,1.0,1.0,5,9,0.0
2.0,1974,1,6800000.0,34.8,19.2,9.8,12.7316279014,12,0.0,0.0,0.0,1.0,1,16,0.0
2.0,1975,2,6800000.0,38.0,27,6.5,15.8627332485,12,1.0,0.0,1.0,1.0,3,12,0.0
2.0,1976,1,6800000.0,35.0,18,9,5.38605154767,10,1.0,0.0,1.0,1.0,3,12,0.0
2.0,1977,1,6800000.0,33.0,19,7,3.77370137703,11,1.0,0.0,1.0,0.0,9,9,0.0
2.0,1978,1,6800000.0,37.0,20,10,8.39225675,10,1.0,0.0,1.0,1.0,4,12,0.0
2.0,1979,1,6800000.0,37.0,19,7,14.348232954,17,1.0,1.0,1.0,0.0,1,17,0.0
2.0,1980,1,6808384.0,40.7,11.5,20.7,10.4866944193,10,1.0,1.0,0.0,0.0,9,18,1.0
2.0,1981,1,6831195.0,38.3,12.6,11.6,10.4866944193,10,1.0,1.0,0.0,0.0,6,18,1.0
2.0,1982,1,6833139.0,38.4,11.3,17.3,10.4866944193,10,1.0,1.0,0.0,0.0,4,18,1.0
2.0,1983,2,6850000.0,39.0,30,nan,11.5039365451,2,1.0,0.0,0.0,0.0,4,14,0.0
2.0,1984,2,6850000.0,54.0,32,9,20.1213392824,10,0.0,0.0,0.0,1.0,2,17,0.0
2.0,1985,2,6850000.0,48.6,29.7,6,15.4134875812,10,1.0,0.0,0.0,1.0,6,9,0.0
2.0,1986,1,6850000.0,38.6,19,7.4,13.8890234122,15,1.0,0.0,0.0,1.0,3,14,0.0
2.0,1987,1,6850000.0,39.0,20,10,15.8345541202,2,1.0,0.0,0.0,0.0,9,22,0.0
2.0,1988,2,15571710.0,69.3,41,12,5.22133059579,12,1.0,1.0,0.0,0.0,5,8,1.0
2.0,1989,2,9269000.0,59.8,27.8,18.4,14.924728432,7,1.0,1.0,0.0,1.0,4,15,1.0
2.0,1990,2,11321273.0,55.5,26.0,11.0,10.3556386941,1,1.0,1.0,0.0,1.0,10,24,1.0
2.0,1991,2,6850000.0,46.5,30,6.2,12.8946649506,7,1.0,0.0,1.0,1.0,1,9,0.0
2.0,1992,1,6855000.0,35.7,20,10,10.4836847405,7,1.0,0.0,0.0,1.0,3,12,0.0
2.0,1993,1,6855006.0,36.1,12.9,12.1,10.4866944193,10,1.0,1.0,0.0,0.0,4,18,1.0
2.0,1994,2,6867303.0,51.0,nan,nan,10.4851499302,14,1.0,0.0,0.0,1.0,4,18,1.0
2.0,1995,1,6873600.0,38.4,12.9,12.1,10.4866944193,10,1.0,1.0,0.0,0.0,12,18,1.0
2.0,1996,3,6900000.0,51.0,35,6,14.1175997444,15,0.0,0.0,1.0,1.0,5,9,0.0
2.0,1997,2,6900000.0,45.4,28,6,11.662338274,12,1.0,0.0,0.0,1.0,5,9,0.0
2.0,1998,1,6900000.0,39.0,20,8,10.8842551169,nan,nan,0.0,1.0,0.0,2,17,0.0
2.0,1999,1,6900000.0,39.0,20,10,5.8776103682,nan,nan,1.0,0.0,0.0,14,20,0.0
2.0,2000,2,6900000.0,51.6,31,8.6,16.3459306704,10,0.0,0.0,1.0,0.0,2,12,0.0
2.0,2001,1,6899970.0,46.2,nan,nan,5.61945504744,nan,nan,0.0,0.0,0.0,2,nan,1.0
